8.955510193100077454e-02,1.768310938118048681e-01,-8.453162823474652532e-01,-7.979998092401900944e-01,-2.363171407588611661e+00,6.004618788851109334e-01,-9.177385969472884319e-01,-1.552819993617289356e+02
4.507169409534594884e-01,-8.993992247355916403e-01,2.775057453835393373e-01,-1.158780734134485568e+00,-1.372885777688072517e+00,2.594002638774369623e-02,1.364017405947985706e+00,-8.019620884555081375e+01
9.200602884458608521e-02,-1.734873131021724912e+00,6.864194997158546974e-01,1.322175647738050630e+00,5.736175472554817523e-01,-1.026256948634048261e+00,-4.759424311850815048e-01,-8.656131358283872146e+01
1.414224201869822783e+00,8.554182468348277002e-01,-2.517736982466307616e-01,9.223900846729237157e-01,-4.549826437665754342e-01,-3.488313901125587174e-02,1.128373075073036080e+00,1.540219986583878722e+02
8.944711260453741541e-01,-7.575616738331956146e-01,1.078124666852979807e+00,3.216554175284784267e-01,7.469505174046914275e-01,7.396633490923628651e-01,1.020649845155723767e+00,2.126744971514919484e+02
-6.004156446845225759e-01,-1.471078447759739116e-01,1.485326395599038674e-01,-7.980282892437861042e-01,1.037322853346953067e-01,1.099871899362232508e-01,-6.301267259810984234e-01,-7.147275732451981867e+01
-1.602384818038892877e+00,-6.975188188423052660e-01,-4.845707967425716411e-02,8.007171285602579514e-02,8.063337159767744455e-03,-7.776302336123153136e-02,-8.357469806402932910e-01,-1.297785917884809521e+02
-2.432094520139362337e-01,6.875442585792505001e-01,-1.557972411833417337e-01,1.943602723732206439e+00,-3.024331719117438477e-01,-2.736478635437829543e-01,7.882169074910733153e-01,1.288756558184734047e+02
6.258984840429044905e-01,-6.117231461791383662e-01,-7.846329040791479026e-02,6.866692178093448951e-02,-1.417442903968852974e+00,-6.886147907418065373e-01,-1.512186949042934429e-02,-1.436810216401671312e+02
1.275881623762211703e+00,2.265027653856033663e+00,-8.964587951971974000e-01,7.534347874373116261e-01,-1.062494875703938302e+00,2.749588173270161029e+00,2.185649570799262087e-01,3.996188478956441941e+02
-2.815422401570520372e-01,-7.062622054874313493e-01,-6.577108275911976998e-01,-2.049074404168886421e+00,-6.623392118871926915e-01,-2.956554022931326409e-01,1.687336729566789595e+00,-1.951606422143492807e+02
-8.809724128902850504e-01,6.317603124691967276e-01,-6.095246934800394589e-01,-1.111886072160716887e+00,6.552628342614623680e-01,-9.567879981021212843e-02,-1.278133647084518820e+00,-1.273683039930446199e+02
-9.339397645718064966e-01,-2.811290745584014150e-01,1.898584027490538284e-01,-5.215943793834014741e-01,-7.949372244911411256e-01,3.811517948239280806e-01,-2.902805942152195118e-01,-6.284504235258781080e+01
-5.279246301407536368e-01,-1.075788803006512417e-01,-4.659843896434032184e-01,1.485363352977081552e+00,8.169990939966594867e-01,1.676367272924981222e+00,7.758649904512121553e-01,2.559287100979357206e+02
6.467482668881132657e-01,-5.941830014141360472e-01,1.235889133876459711e+00,2.943337987603479311e-01,1.298004089646333181e+00,-2.223580777703829892e+00,1.414338882091660254e-01,-8.297891258988167351e+01
2.409466114980453599e-01,-8.955466489745700365e-01,-6.309779679154839949e-01,-6.545481931159429223e-01,1.179789601052979170e-01,-1.383837635192179283e+00,1.858726025698236861e-01,-2.551705777996811548e+02
-9.298932979445286851e-01,-1.866604237106258557e-01,-2.123895127485472545e-01,-1.180149370641046858e+00,1.698091735342636577e+00,-4.817170447283871115e-01,-1.427406845548729875e+00,-1.629562368187129096e+02
1.768433948868648287e+01,-4.315660511313515357e+00,1.468433948868648464e+01,2.397868432470208755e-01,-6.576921486298880071e-01,-7.758961038205798300e-01,1.668433948868648287e+01,-1.057903161999696096e+01
5.216483473667273690e-02,2.208435252577508334e-01,-1.037668506562156479e+00,1.736979871670377484e+00,-1.124615230436291302e+00,4.364985738010072613e-01,-3.560039026054679367e-01,2.619882142340976117e+01
9.336759531808380697e-01,-3.371595537277931598e-01,-8.268923489472301824e-01,-6.687407378070474584e-01,-8.594093835235825374e-01,1.417532297604896074e+00,-1.043971389357815749e+00,-2.607259550702637796e+01
-5.851067240314444806e-01,3.433313189396302589e-01,3.818799986814195857e-01,-5.465171942422009099e-01,-4.104244451608542454e-01,-6.465452672608517082e-01,1.896175836741805565e+00,2.750360406212145392e+00
1.164634275227202087e+00,3.177289159620402814e-02,-9.053307936491349350e-01,-1.250682867098404039e+00,-1.063592997903242132e+00,-5.903361016332259181e-01,2.343358148910169803e+00,-9.771935311014297554e+01
-9.001764665007249144e-01,-2.874344018425282199e-01,-6.282704361001776316e-01,-6.946800345118644415e-01,1.174327063880659328e+00,-5.027275638621758747e-01,1.164909089494740702e+00,-8.352538478775277042e+01
-5.166638345794966058e-01,-4.589906655391702561e-02,1.640074829000722545e+00,-1.009790683465491945e+00,-2.558974761456995761e+00,-5.786644811238842445e-01,-1.151228478937237343e+00,-1.569875466189062081e+02
1.284647324722852924e+00,-4.404473414398641928e-01,2.837415803356307248e-02,2.653507885697851121e-01,-4.726559149378407598e-01,9.581663350406217639e-01,-1.121360219900624511e+00,5.433247627063119012e+01
-1.311691626235566566e-01,-8.933665454519293947e-01,2.184589574978098026e-01,-1.113638356570938015e+00,1.213496537262793717e-01,-2.158820095073998580e-01,-3.298527215518520239e-01,-1.375604690533892835e+02
6.398505442237976126e-01,7.999368882817859960e-01,-9.150325852448361053e-01,8.339929136795863895e-01,1.371624914685010480e-02,1.230331887081419939e+00,1.224482929378976959e+00,2.236894763592969753e+02
3.856061852470306639e-01,-7.790700982987942558e-01,1.445828491198469568e+00,9.281703336510067626e-01,6.554753817232901181e-01,-7.391370263463937773e-01,1.174169627603484090e+00,1.139838542718690917e+02
5.803382388705311534e-01,5.319302766013677131e-01,-9.581583107891898932e-01,-1.155149117948683246e+00,-1.070663901213123381e+00,7.329893574535472078e-01,7.380336162509160136e-01,-1.733875931257472303e+01
9.164379958280424177e-01,9.219501972912597099e-01,9.384416044657886147e-01,1.884332448907526658e-01,-1.046544254560011766e-01,1.448468222035061315e+00,7.574026056160261255e-01,3.307118851854027639e+02
-4.554266297700875765e-01,-1.015268590079412725e+00,-9.344484955812731863e-01,-7.574908084567693045e-01,1.023886709364759007e+00,-2.242840865005711670e+00,9.706544282961845349e-01,-3.276781359583803237e+02
1.578009777595445362e+00,1.419000791089840119e+00,-4.792637473402279469e-02,-2.011892746470090587e-01,-8.376633867133894684e-01,-2.493843223347152471e-01,5.585221311277067668e-01,8.738502083658815422e+01
6.667012003384300556e-01,-1.812097079025440927e-01,1.799678030245885907e-01,3.310643214864483208e-01,1.125240487994370264e+00,-2.097645746168479153e-01,-1.974071521222532655e-01,4.996966320196445821e+01
-1.273172530550919612e+00,6.495054461758785758e-01,1.193786599126170245e+00,1.166078424053934359e+00,1.755470460235386554e+00,-1.348597302744314108e+00,9.774270205191225580e-01,1.266284834377128732e+02
1.491666131285641628e+00,1.287024954408023891e+00,-1.311845688995613379e+00,-9.189760971347291640e-01,1.386578257437361072e+00,4.728055553800205035e-01,5.795451901451195154e-01,1.016259634691229650e+02
-3.181021741564458161e-01,4.102602134243201193e-01,-8.602619797920263434e-01,4.291758338565418440e-03,1.334650665181803531e+00,3.707002404565034048e-01,1.378439006987399518e+00,1.003018858936665225e+02
1.041350961996513780e+00,2.260941798637337852e-01,2.171825075641064640e+00,4.490919473575427645e-01,-6.456373833574131638e-01,-4.962045851733127289e-01,1.840832189423861290e-03,1.476358672507995209e+02
-4.372351669559117471e-01,-2.875152734150425715e-01,1.671728346504767648e+00,-2.218361788653005373e+00,-4.029370191842911453e-01,-5.943556714742357361e-01,-4.486730935627636363e-01,-1.283687056105123929e+02
-2.131344811014034835e-01,1.584724668532403014e+00,-4.612140191297927627e-01,-2.076791116388173805e-02,-1.128311409853770986e+00,-5.045267069095941137e-01,-1.937035439021482564e+00,-1.104815477798474319e+02
-8.355333917875958916e-01,1.674486569494670340e-01,8.015528313332123123e-01,-9.888549501313489420e-01,-1.363409397560866099e+00,1.940875606407569676e-01,-1.559015665415034446e+00,-1.069524821137945594e+02
-1.001861375087068851e+00,9.922434481670076023e-01,-1.470790630287327309e-02,-4.429356330634866001e-01,3.434779760411384442e-01,-1.573617484626621099e+00,1.271883060677105437e+00,-7.942686835705424642e+01
-5.966968159986906217e-01,1.014594567352356869e+00,1.360399392628417248e+00,4.076213676566079608e-02,9.679166422491897182e-01,-8.397969451214524206e-01,-1.290961517516956647e+00,4.423687221203317677e+01
7.194725273744990712e-01,8.828052112652574612e-01,-6.376237096162525875e-01,-5.613366983063883264e-01,-8.291351825943477083e-01,5.943076765961994301e-01,-9.896830676610575139e-01,-1.291682732100072428e+01
-1.342166115755267564e+00,-9.895408382432641092e-01,-6.067960013223149263e-01,-1.974369828881501254e+00,6.847735386377578060e-01,4.146956092178936126e-01,3.305909681172212178e-01,-1.721801136254304652e+02
1.846232190142451657e-01,-2.415404135421213461e+00,-1.139373610294188710e+00,2.775969670657988941e-01,7.186539323428884352e-01,8.756998862523079907e-01,7.737728540952698575e-01,-6.804119063327559047e+01
-6.132266350693824641e-01,2.782750807117335690e-01,8.904107180167826208e-01,3.055823722045886703e-01,9.073379893694762943e-01,9.699350434736270232e-02,-1.648429198756855341e+00,5.389032617161404914e+01
1.866766715445667657e+01,-3.332332845543323430e+00,1.566766715445667657e+01,8.954014240166843219e-01,-6.152927356292897665e-01,-1.701754516132168993e+00,1.766766715445667657e+01,-4.050656233632807925e+02
9.352837537849220118e-01,1.102110795922206732e+00,-1.000491992695788923e-01,-1.326588920034076136e+00,7.477383260285641597e-02,-8.996347355841964877e-01,-5.984815077354672663e-01,-9.569931998700238296e+01
-2.221870951928614613e+00,-2.319866176586665940e+00,2.285286197864027369e-01,1.486900915229991682e-01,1.127075417805037116e-01,1.439347711096590210e+00,1.212416671487012820e+00,1.220398656410711169e+01
-6.634427710217848384e-01,2.013529581077162955e+00,-3.430458505646351575e-01,7.619416553606287446e-01,-9.856224576991126085e-01,4.467585984548947953e-01,-3.373524262483994229e-02,1.346934563815226227e+02
-1.824296182100471064e+00,-7.904708120182996067e-02,2.351383387589983942e-01,7.217551102049334366e-01,-9.281134980561014935e-02,-4.952472475747093372e-01,-6.908858169942912186e-02,-5.386205249890877411e+01
1.356937508063636555e+00,2.385070916660150697e+00,-4.534904933198512927e-02,-1.559999338019963711e+00,3.799717455362886659e-02,-3.626253595963339627e-01,5.338777007794868190e-01,8.738215785906695032e+01
-2.789335883767314339e-01,-6.150071872531824857e-01,8.124746775390998543e-01,-4.138426492142062707e-01,-3.350677529236389951e-02,-1.607710418849162215e+00,-2.939190845645659467e-01,-1.848679543709068298e+02
-4.359413433493495305e-01,5.119693207599353979e-01,1.593320549100429862e+00,6.441772329019486154e-01,-1.555174389771049714e+00,-1.668655641432931880e+00,4.077598520325979581e-01,-3.637904131243324457e+01
9.865279318533346498e-01,-1.277791582884767241e+00,-1.367715207185582926e+00,-1.500191949403949732e+00,3.284588239955532618e-01,1.657325646849534470e-02,1.451134514911313345e-01,-2.134210627428346072e+02
-1.158455224492211111e-01,-8.530995542243461349e-01,-6.093381249074378836e-01,-2.089861179250335432e+00,1.122563672828931214e+00,3.599485958542324449e-01,-2.246451198069192301e-01,-1.489450295770415664e+02
-2.822768966799882873e-01,2.356310991492824303e-01,-3.288993147199211764e-01,1.645286771474946175e+00,1.434712532660558981e+00,-8.473235530541118887e-01,-7.347756152999743717e-01,1.359249806305885500e+01
-3.957752759809629595e-01,-2.248452192998021015e+00,3.747847821649754052e-01,-8.054820177119483837e-01,1.408388786769015077e-01,6.777806449960148694e-01,-6.711001804884572097e-01,-1.284859097756499580e+02
-4.247780844482721974e-01,2.490806568044529046e-01,-5.221329516489118250e-01,7.116805728904400732e-03,-8.329556492953590352e-01,1.295838925202954961e+00,-9.121556231514105217e-02,6.147482566699218864e+01
-3.940511231411060189e-01,-1.127198001945458827e+00,2.735769304351362563e-01,1.352336620017014601e+00,-3.546820614596179477e-01,-6.727805749885568121e-02,9.052788949809988939e-01,2.987228130551179817e+01
6.435164757147520120e-01,3.378959922950502959e-01,1.009169077342468857e+00,1.050440087935193390e+00,-4.415443664582127670e-01,-5.246843724135703546e-01,1.700174219654566166e+00,1.714107058869670084e+02
1.287129299701540752e+01,-9.128707002984592478e+00,9.871292997015407522e+00,-7.818177074925674042e-01,-7.038500650086049193e-01,5.330313153920786251e-02,1.187129299701540752e+01,3.952246487423218468e+01
-2.790233228487664641e-01,1.044767757788715778e+00,-8.892807183049488140e-01,-1.435031327005967805e-01,2.191368875725517640e+00,7.443717948530271800e-01,-4.825913309268988205e-01,1.218127466497003297e+02
3.720816399818694387e-01,-1.209960888596673723e+00,1.967221328087352283e+00,-9.506295300690738026e-01,7.924257210190248646e-01,-1.125784431970751509e+00,5.938379096298984638e-01,-3.887607046865690563e+01
-1.990169104642115716e+00,1.502136157169925712e-01,-5.259940926611329504e-01,-1.660966232432707357e-01,-7.710254283031910960e-01,7.886619249698243461e-01,4.908403283807462603e-01,-2.118001788338890634e+01
-1.430867512975956934e+00,-1.236288736663840732e-01,1.313781881243077709e+00,-2.812300080451415885e-01,-2.630903740350951092e-01,-2.297591735617499520e+00,-2.354012144179733756e-01,-2.168065572724473213e+02
5.860877810644660180e-01,-3.636696134927133728e-01,-3.528139835160225557e-01,-4.586997496948306829e-01,9.647818535622229019e-01,-1.513244208730130380e-01,-8.589449460045242013e-01,-7.274620089664223599e+01
-5.084747406217939858e-01,1.160849869012965607e+00,8.122424377248904648e-02,-2.840216981848870947e+00,-8.777777770732879681e-01,-3.361422887890868627e-01,7.372829976152118769e-01,-1.263463748744889728e+02
3.956678400275944196e-01,-5.737399220500121189e-01,1.431092551191310847e+00,7.303659344390965868e-01,-3.060652122575175382e-01,-1.536373536751337587e+00,-5.926805275370500281e-01,-7.230792248682951140e+01
4.196164359983993730e-01,1.115917961536584624e+00,-2.266859199522021084e-01,-4.707921049799163593e-01,3.128567901063362133e-01,-3.781357695838906685e-01,-6.082292621909540786e-01,-1.072239434570407823e+01
3.717374438315392271e-01,-2.020182785652428148e+00,1.225323076116128007e+00,-3.016411184089302644e-01,-1.122765600844709555e+00,-1.289908261547713375e-01,-3.637641058057188292e-01,-1.181663850243827056e+02
3.062557546087830707e-01,-1.179197820553202547e+00,5.376316440019852649e-01,-1.445977131514508407e-01,4.337829672552316329e-01,-2.432051366524393909e+00,-1.496289041436759559e+00,-3.234519011821429899e+02
1.547993092955780803e+00,6.489359997420752757e-01,6.452707948425120410e-01,2.081259420160685547e+00,3.094098814008012233e-01,-3.965013189021445728e-01,-5.465901918393583081e-01,1.938832051027018508e+02
-1.409100477973182386e+00,2.100683038839728844e+00,-1.907429003580125348e+00,2.159052391567523266e+00,-1.216264072507390992e+00,-8.172069030724000982e-02,-1.610111227876815043e+00,-3.882859596812349423e+01
9.737294155154039288e-01,-5.871035507328621339e-01,-7.010406113085785318e-01,3.515186661715150596e-01,1.907418834001187502e+00,-3.464052007467756100e-01,-1.955464451937953374e+00,-8.639639697281313602e+01
9.066285685901951386e-01,3.726313122097047459e-01,-7.948369454918655652e-01,1.800926995511556716e-01,-1.450674851286788414e-01,1.322874785445664836e+00,3.846220425562157375e-01,1.441902161969085228e+02
1.679977172375057393e+01,-5.200228276249426962e+00,1.379977172375057393e+01,-1.071997100906581624e+00,2.943041230000986719e-01,5.617225174199319548e-02,1.579977172375057393e+01,-1.150364440313988297e+02
1.840236150166867368e+00,1.960283906889130234e+00,1.389057042705073852e-01,6.037848076344108916e-01,-7.593286745238677637e-01,1.791694248263142830e+00,-1.103066198277222520e+00,3.213438698675868181e+02
-2.170116011908327369e-01,2.860922616893024073e-01,-7.120679667946844260e-02,-1.537321653475817840e+00,-2.451700266066418332e-01,-7.605291052657976447e-01,-9.808811328236104465e-01,-2.029826421677604458e+02
-1.433080847204683650e+00,8.429197710043366820e-01,1.275642084051141489e-01,7.626769635652027590e-01,-1.874134822316691595e+00,-5.311949770208785476e-02,-1.207447530293570992e+00,-5.881292435702383870e+01
-1.423518344040297201e+00,1.141139758670707050e+00,-1.319107838763209806e+00,3.284858790165357673e-02,1.597105637921898968e-01,1.307040197618946964e+00,1.706193906944229788e+00,1.489021757441459499e+02
3.352931171796884047e-01,1.673142192550459706e+00,-1.319108038929684756e+00,1.435858523381724039e+00,-3.061134900249332658e-01,3.439071713844051859e-01,1.566018754320206652e+00,1.911577373943208897e+02
3.989618688916551359e-01,-4.102719287928917602e-01,-2.259152690703962740e+00,-1.827867032708854200e+00,4.583285328284091853e-01,7.445341946117997045e-01,6.180258485634464449e-01,-1.587185849915167921e+02
-1.316220530124122767e+00,-7.853022737319420576e-01,-1.965918144798437295e+00,-1.462454484199998961e-01,1.352581846724229195e-02,-1.440972847856266892e+00,-3.485507162904907807e-01,-3.881324654345796716e+02
3.379622102699371688e-01,-1.145101435554275682e+00,-2.096551470176815507e-02,1.339778719366184756e+00,-6.931992977073762052e-01,-7.548589100373534477e-02,-1.545902132588544142e-01,-2.994808630897597368e+01
5.899546771628573216e-01,-4.034544617480501777e-02,1.814077163596923281e+00,6.561843586580675680e-01,-5.295394683874439234e-01,9.968150081311201172e-01,1.053556217254911331e+00,3.001041666542674875e+02
1.248978919681119071e-01,2.637638450495686460e+00,-1.608510153563733613e+00,4.728768693576003157e-01,-2.879435338257457233e-01,5.865293776188288399e-01,-1.884641470469131108e-01,1.242468139954592203e+02
-7.069092199474674709e-01,-1.207110288476037768e-01,-1.221411410320229152e+00,9.662307589699005439e-02,1.420661646972434022e+00,-1.263432053645386466e+00,-1.166687551135685702e-01,-1.848471907458606438e+02
1.999158564216723732e+01,-2.008414357832764452e+00,1.699158564216723732e+01,8.797485802792989196e-01,1.398858938935455987e+00,1.346360262901821203e+00,1.899158564216723732e+01,2.258611033201083842e+02
7.501185399595768910e-01,-1.156068004824751527e-01,1.525319915463471787e+00,-1.483159471727038270e-01,-2.060256404966176902e+00,-7.422644267363946724e-02,-6.279280546588776879e-01,3.036089681509036353e+00
1.460927075157587129e+00,-1.210958264642941346e-01,-1.070409632147139689e+00,-7.106971769943828399e-01,-5.060487955641249785e-02,1.299309992510544465e+00,5.619647592492051924e-01,6.788105463863709588e+01
-1.467632461360973695e+00,-5.959832598797317610e-02,-2.872369012257657284e-01,1.060662911733323555e-01,-7.071085493600504090e-02,-3.187462033823323382e-01,-7.499737246113005219e-03,-9.275275747748631261e+01
-6.510758009886916664e-01,1.653264390565251762e+00,-1.728177395461364951e-01,-9.506077736580008652e-01,-4.582514472146613504e-02,-8.855845118373669722e-01,1.988474819569685526e+00,1.663495001950401786e+01
1.796689514281011868e-01,-1.042348640909640967e+00,-5.121309295455058752e-01,6.510487095605979047e-01,1.172615737860956298e+00,1.465086668903921918e+00,-3.958114304122991034e-01,1.095882250667743563e+02
8.448812727665631073e-01,-3.497695318832691469e-01,5.208923323028037400e-01,-3.257782592444783409e-01,-2.058010966809731279e-02,5.453096083726751697e-01,1.517132134418897937e+00,1.358851885686952699e+02
-1.601581836925067281e-02,-9.446509065556500939e-01,-1.487783343020880666e+00,7.017159009511838574e-01,-6.909753093512654987e-01,9.348680358815433245e-01,-6.421474524197501310e-01,-8.576722960082287273e+01
7.469040739883919811e-01,-8.220331329705078405e-01,-7.956687374609124896e-01,-1.337938295370359354e+00,3.813777004952572658e-01,7.811613795350172973e-01,-9.150020804900109717e-01,-1.089960830824539926e+02
-9.097901328015963740e-01,1.204981385543670847e+00,-1.992785368403391100e-01,4.130801138534849204e-01,3.001984488857990296e+00,-5.206406277953603556e-01,-3.444624936093023115e-01,1.045221881012391094e+02
5.540312653155581302e-01,1.494344885731790085e-01,-5.691538027612391693e-01,-9.694130421750484228e-01,-1.119736997399027434e+00,1.050325812623567501e+00,-8.274097825486739777e-02,-9.695732033789127513e+00
7.715074087396407432e-01,-8.786535177432840404e-01,-1.917781192934270740e+00,1.155368721549474786e+00,-1.207700354876333648e+00,2.273109571532942574e+00,-4.642109722203874855e-01,5.564783126304899952e+01
-8.052393307285176105e-01,-2.761886571285366437e-02,9.829181474159189857e-01,-5.494536305640072005e-01,1.617432106997701124e+00,-7.585916938259296138e-01,4.235228269649190525e-01,1.646702701844594685e+01
2.013279792945271707e-01,-8.679974882847216744e-01,7.947312187884205681e-01,1.537430963589944799e+00,-1.374019510239844255e+00,4.183441667994209356e-01,-2.344922089776424745e-01,7.247345275752084603e+01
1.447504743619772993e+00,1.141585137082429036e+00,-5.433317445765580844e-01,-1.324719662732914083e+00,-6.378575156297534576e-01,1.992086816196423582e+00,-5.262100590405726086e-01,1.520269305645875875e+02
1.929393918041205414e+00,-6.971578873823288669e-01,-7.009782534881614513e-01,6.110758144806581749e-01,-3.986277820230647029e-01,-1.615110522584577435e+00,2.432918351393477396e-01,-1.700430103149310241e+02
1.568241539840547993e+01,-6.317584601594520066e+00,1.268241539840547993e+01,1.363311949230043174e+00,-5.389187776604925650e-01,1.164036444963979233e-01,1.468241539840547993e+01,1.423367213265432696e+01
-1.115809506400467832e+00,-9.212098774981905547e-02,-1.009292046291524192e-01,6.853263782287566386e-01,4.006719694624782391e-01,3.196633165488513839e-01,-1.640007831183152964e+00,-2.808855908453165995e+01
-1.340743476678499357e+00,1.201424078787866501e+00,-1.742377361962624549e-01,-1.664578537646911771e+00,9.238419547233718276e-01,-1.363405721972386520e+00,6.209821921097481434e-01,-1.396736202001343372e+02
-6.799071719404595204e-02,1.630106051080395524e+00,-7.271619656099417295e-01,-6.229030245929063625e-01,-1.807779928233089084e+00,-1.910682564930985761e+00,-1.367554235109155414e+00,-2.952443595005881889e+02
1.370909585136045195e+01,-8.290904148639548055e+00,1.070909585136045195e+01,9.105742675412782372e-01,-2.230172950879164784e+00,-1.691975237941608423e+00,1.270909585136045195e+01,-2.621520939468694564e+02
-2.308405466847481338e-02,-2.702032623747938414e-02,4.654342450044025165e-02,-2.379106867040679862e+00,-1.073944244644438051e+00,-1.288775035172890826e+00,-1.904091351112926489e+00,-3.769781669555663939e+02
1.709067707232622801e+00,5.191080249814944425e-02,1.020325942841117550e+00,-1.019696937429838801e+00,-3.463722130918173159e-01,2.762660771225740608e-01,-4.646408983818616223e-01,6.040468945553381985e+01
4.917286091779953308e-03,6.998957218553027992e-01,8.210507321935959224e-01,4.039383734386457481e-01,-1.386275857268325806e+00,-7.194765770334597965e-01,-8.476799126383268712e-01,-3.246553223554906253e+01
9.948201457870332887e-02,-2.198301375429321525e-01,1.017844587915126109e+00,1.594042684571722379e+00,-7.240291318461243852e-01,1.066565808424971618e+00,-3.202728377060747866e-01,2.137366546525731508e+02
3.336354962802579038e-01,2.313865276248372183e-01,-1.532353231496220047e+00,-5.991507899265252624e-01,-2.772545686511275198e-01,1.600415727639898089e-01,-1.585202873317882233e+00,-1.773000257816420344e+02
-7.599539050633079551e-01,-1.823494121947373703e+00,-4.222062019755429829e-01,4.399575298240880339e-01,-1.316515959963972804e-01,-2.046025555514496386e+00,-1.221058605106564610e+00,-3.996931030643937106e+02
-4.683859643303990294e-01,-2.075622480859926178e+00,5.669888414987550584e-01,5.627845813748550974e-01,-8.687210782256238328e-01,1.269420704265161071e+00,-5.169588074147833945e-01,-2.256977088496171291e+00
-2.061908135027568090e+00,-1.154337738607331465e+00,-7.089403730360348543e-01,-3.266357026923789181e-02,-1.446543570813259572e-01,1.790001465241735090e+00,-3.769998176978970883e-01,-2.626908602399095827e+01
1.524141007793214087e+01,-6.758589922067859135e+00,1.224141007793214087e+01,1.161924984758403001e+00,-1.131341472846553176e+00,1.347835558843419601e-01,1.424141007793214087e+01,-1.583843833365099840e+01
6.687658231510251738e-01,3.572292243748168006e-02,6.908375656210941074e-02,-2.134790859976338773e-01,1.043154830652249343e+00,1.365452681070813412e+00,-1.880393830474756944e-01,1.785403523931296377e+02
-3.715166201941667024e-01,-1.699302203002240441e+00,8.936585625094345398e-01,2.053649806462945204e-01,-2.766307501064211860e-01,1.150313412188118389e-01,-9.141552077275590937e-01,-8.137341039702801027e+01
3.359504427897898604e-01,-3.130936985248843896e-01,-3.104112664305447300e-01,-2.714612694636201473e-01,-1.284871438555045708e+00,9.059986947466700524e-01,9.793288280354555120e-01,3.586634082817960234e+01
-1.993513260830142908e+00,3.582760300312030632e-01,-2.063166922160052374e-01,4.413757887765012988e-02,-3.566019436842161605e-01,-1.582942672068335277e+00,7.603397269735672204e-01,-1.813658720084415563e+02
-1.914681772031028961e+00,2.048613240461602647e+00,4.969822825757715945e-01,4.206983073028832121e-01,-1.217191729268094935e+00,-1.162908191179401474e+00,-4.629699521986230248e-01,-4.271697382228578022e+01
-2.158135583841684635e-01,7.298403082810844822e-01,-7.853368743055758605e-01,-4.349976234376871642e-01,1.541846878552200595e+00,5.450366224888703037e-01,-8.503034161867890628e-01,3.586548976772466801e+01
4.322054084521030348e-01,-4.883741699785810186e-01,-7.465866386130974863e-01,-6.003835431629988006e-01,-1.006894613513432457e+00,-1.139083914644620554e+00,2.368165787823800272e+00,-1.547809912919595376e+02
-1.253583054863780077e+00,-1.588291633404940173e-01,-1.196558216648699213e+00,1.813251143596345205e+00,2.437348693134642641e+00,6.785116767321390796e-01,-2.308471576139273784e-01,1.184337545296618828e+02
1.141508975999350417e+00,-2.968094453479345751e-01,-1.884010403496094277e+00,2.009943523087792949e-01,-5.180764081080209138e-01,1.981333061637764459e-01,-1.690602011328332654e-01,-1.147219302512055776e+02
